,title,rating,year_published,min_players,max_players,play_time,pt_min,pt_max,age,complexity,categories,mechanics,subdomain,num_honors
21954,Perikles,6.19055,2006,3,5,120,120,120,13,3.2784,"['Ancient', 'Fighting', 'Political']","['Area Majority / Influence', 'Dice Rolling', 'Open Drafting', 'Secret Unit Deployment']",Strategy Games,2
249,Lifeboats,6.18993,1993,3,6,90,90,90,12,1.7842,"['Nautical', 'Negotiation', 'Party Game']","['Player Elimination', 'Simultaneous Action Selection', 'Voting']",Family Games,0
592,Spades,6.1898,1938,4,4,60,60,60,10,2.0225,['Card Game'],"['Predictive Bid', 'Team-Based Game', 'Trick-taking']",Family Games,0
187653,Covert,6.18979,2016,2,4,90,45,90,13,3,"['Card Game', 'Dice', 'Spies/Secret Agents']","['Action Queue', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Push Your Luck', 'Set Collection', 'Variable Player Powers', 'Worker Placement', 'Worker Placement with Dice Workers']",Strategy Games,0
363369,Starship Captains,6.18968,2022,1,4,100,40,100,12,2.3673,"['Science Fiction', 'Space Exploration']","['End Game Bonuses', 'Open Drafting', 'Solo / Solitaire Game', 'Turn Order: Progressive', 'Variable Set-up', 'Worker Placement, Different Worker Types']",Strategy Games,0
9910,Wings of War: Watch Your Back!,6.18932,2005,2,4,20,20,20,10,1.7062,"['Aviation / Flight', 'Card Game', 'Wargame', 'World War I']","['Action Queue', 'Player Elimination', 'Simulation', 'Simultaneous Action Selection']",Thematic Games,0
37141,Time's Up! Deluxe,6.1891,2008,4,18,60,60,60,13,1.3095,"['Electronic', 'Humor', 'Party Game']","['Acting', 'Communication Limits', 'Memory', 'Team-Based Game']",Party Games,3
176558,Mafia de Cuba,6.18883,2015,6,12,20,10,20,10,1.4659,"['Bluffing', 'Deduction', 'Mafia', 'Party Game']","['Role Playing', 'Team-Based Game', 'Variable Player Powers']",Party Games,2
169318,City of Spies: Estoril 1942,6.18867,2015,2,4,60,45,60,10,2.4918,"['Spies/Secret Agents', 'World War II']","['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Modular Board', 'Secret Unit Deployment']",Family Games,0
34585,Keltis,6.18843,2008,2,4,30,30,30,10,1.6433,[],"['Hand Management', 'Point to Point Movement', 'Set Collection']",Family Games,7
73664,Cabo,6.18818,2010,2,5,30,30,30,8,1.2549,['Card Game'],"['Hand Management', 'Memory']",Abstract Games,0
318546,CoraQuest,6.18724,2022,1,4,60,45,60,6,2.0345,"['Adventure', ""Children's Game"", 'Exploration', 'Fantasy', 'Print & Play']","['Cooperative Game', 'Dice Rolling', 'Line of Sight', 'Modular Board', 'Square Grid', 'Variable Player Powers']",Family Games,0
39217,Fighting Formations: Grossdeutschland Motorized Infantry Division,6.18664,2011,2,2,180,180,180,0,3.2583,"['Wargame', 'World War II']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Simulation', 'Variable Phase Order']",Wargames,2
153507,Terra,6.1863,2014,2,6,60,45,60,10,1.5082,"['Educational', 'Trivia']",['Betting and Bluffing'],Family Games,1
321277,Tinners' Trail,6.18617,2021,1,5,90,60,90,14,2.8293,"['Economic', 'Industry / Manufacturing']","['Action Points', 'Auction/Bidding', 'Dice Rolling', 'Market', 'Turn Order: Time Track']",Strategy Games,0
187680,Quests of Valeria,6.18569,2017,1,5,45,20,45,14,2.1897,"['Card Game', 'Fantasy']","['Contracts', 'Hand Management', 'Open Drafting', 'Set Collection', 'Take That']",Family Games,0
7858,Ardennes '44: The Battle of the Bulge,6.18531,2003,2,2,360,360,360,12,3.6757,"['Wargame', 'World War II']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']",Wargames,3
220367,Empyreal: Spells & Steam,6.18505,2020,2,6,75,30,75,0,2.8158,"['Fantasy', 'Trains']","['Hexagon Grid', 'Modular Board', 'Network and Route Building', 'Open Drafting', 'Pick-up and Deliver', 'Rondel', 'Team-Based Game', 'Variable Player Powers']",Strategy Games,2
109291,Sails of Glory,6.17502,2013,2,4,45,45,45,13,2.9268,"['American Revolutionary War', 'Miniatures', 'Napoleonic', 'Nautical', 'Wargame']","['Action Queue', 'Player Elimination', 'Simulation', 'Simultaneous Action Selection']",Wargames,3
172933,Dragonwood,6.17501,2015,2,4,20,20,20,8,1.3462,"['Adventure', 'Card Game', 'Dice', 'Fantasy']","['Dice Rolling', 'Hand Management', 'Push Your Luck', 'Set Collection']",Family Games,2
32666,Wealth of Nations,6.17501,2008,3,6,120,120,120,13,3.6068,"['Economic', 'Industry / Manufacturing', 'Negotiation', 'Territory Building']","['Commodity Speculation', 'Loans', 'Market', 'Tile Placement', 'Trading']",Strategy Games,1
277927,Bites,6.17484,2020,2,5,20,20,20,12,1.5,['Animals'],"['Commodity Speculation', 'End Game Bonuses', 'Map Reduction', 'Modular Board', 'Set Collection', 'Track Movement', 'Variable Set-up']",Family Games,1
342857,"Air, Land, and Sea: Critters at War",6.17481,2021,2,2,30,15,30,14,1.6111,"['Animals', 'Card Game', 'Wargame']","['Area Majority / Influence', 'Card Play Conflict Resolution', 'Hand Management']",Family Games,0
42124,Dungeon Twister 2: Prison,6.17403,2009,1,2,60,60,60,10,3.2421,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Maze']","['Action Points', 'Grid Movement', 'Hand Management', 'Modular Board', 'Secret Unit Deployment', 'Tile Placement', 'Variable Player Powers']",Strategy Games,0
41749,American Rails,6.17383,2009,3,5,90,90,90,14,2.8481,"['Economic', 'Negotiation', 'Trains', 'Transportation']","['Auction/Bidding', 'Network and Route Building', 'Stock Holding', 'Worker Placement']",Strategy Games,0
466,Inkognito,6.17375,1988,3,5,90,90,90,10,2.1577,"['Deduction', 'Spies/Secret Agents']","['Point to Point Movement', 'Roll / Spin and Move', 'Team-Based Game']",Family Games,1
54361,Heroscape Master Set:  Battle for the Underdark,6.17353,2010,2,2,60,60,60,8,2.4792,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Science Fiction']","['Dice Rolling', 'Modular Board']",Thematic Games,0
144826,Zombie 15',6.17328,2014,2,4,15,15,15,14,2.2209,"['Fighting', 'Horror', 'Real-time', 'Zombies']","['Action Points', 'Cooperative Game', 'Grid Movement', 'Modular Board', 'Variable Player Powers']",Thematic Games,2
6887,Hearts,6.1732,1850,3,7,30,30,30,8,1.7593,"['Card Game', 'Movies / TV / Radio theme']","['Single Loser Game', 'Trick-taking']",Family Games,0
287589,Red Outpost,6.17296,2019,1,4,60,30,60,10,2.4493,"['Farming', 'Industry / Manufacturing', 'Science Fiction']","['Area Majority / Influence', 'Worker Placement']",Strategy Games,0
197097,Four Against Darkness,6.17266,2016,1,1,75,45,75,0,2.1111,"['Adventure', 'Book', 'Exploration', 'Fantasy', 'Print & Play']","['Dice Rolling', 'Paper-and-Pencil', 'Solo / Solitaire Game']",Thematic Games,0
173156,Timeline Challenge,6.17264,2015,2,10,30,30,30,10,1.2927,"['Card Game', 'Educational', 'Trivia']","['Betting and Bluffing', 'Simultaneous Action Selection']",Family Games,1
339484,Savannah Park,6.17259,2021,1,4,40,20,40,8,1.7273,"['Animals', 'Puzzle']","['Follow', 'Pattern Building', 'Score-and-Reset Game', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement']",Family Games,1
216070,Hunt for the Ring,6.17245,2017,2,5,180,90,180,13,3.2115,"['Deduction', 'Dice', 'Fantasy', 'Fighting', 'Novel-based']","['Dice Rolling', 'Hidden Movement', 'Point to Point Movement', 'Secret Unit Deployment', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,0
122240,Last Night on Earth: Timber Peak,6.15132,2012,2,6,90,90,90,12,2.6304,"['Fighting', 'Horror', 'Miniatures', 'Zombies']","['Dice Rolling', 'Hand Management', 'Modular Board', 'Roll / Spin and Move', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,0
270847,Set & Match,6.1513,2017,2,4,30,15,30,7,1.1333,"['Action / Dexterity', 'Sports']","['Flicking', 'Simulation', 'Tug of War']",Family Games,0
249763,Claim 2,6.15094,2018,2,2,25,25,25,10,1.5769,"['Card Game', 'Fantasy']","['Take That', 'Trick-taking']",Family Games,0
114031,Copycat,6.15068,2012,2,4,95,95,95,12,2.7071,"['Card Game', 'Political']","['Auction/Bidding', 'Auction: Dutch', 'Deck, Bag, and Pool Building', 'Hand Management', 'Worker Placement']",Strategy Games,1
262114,Rival Restaurants,6.15044,2019,2,6,60,45,60,10,2.2581,[],"['Auction/Bidding', 'Contracts', 'Negotiation', 'Real-Time', 'Set Collection', 'Simultaneous Action Selection', 'Variable Player Powers']",Family Games,0
220632,Monster Slaughter,6.15034,2018,2,5,60,45,60,14,2.119,"['Horror', 'Humor', 'Miniatures']","['Action Points', 'Dice Rolling', 'Variable Player Powers']",Thematic Games,0
118063,Android: Infiltration,6.15022,2012,2,6,45,30,45,14,2.0975,"['Card Game', 'Exploration', 'Science Fiction', 'Spies/Secret Agents']","['Dice Rolling', 'Hand Management', 'Modular Board', 'Push Your Luck', 'Simultaneous Action Selection']",Thematic Games,0
89910,"Run, Fight, or Die!",6.14975,2014,1,4,40,40,40,13,1.9485,"['Fighting', 'Horror', 'Miniatures', 'Zombies']","['Dice Rolling', 'Push Your Luck', 'Solo / Solitaire Game', 'Variable Player Powers']",Thematic Games,0
320,Scrabble,6.1496,1948,2,4,90,90,90,10,2.072,['Word Game'],"['End Game Bonuses', 'Hand Management', 'Square Grid', 'Tile Placement']",Family Games,0
162388,BattleCON: Fate of Indines,6.14949,2015,2,2,60,30,60,10,3.2273,"['Card Game', 'Fighting', 'Print & Play']","['Hand Management', 'Point to Point Movement', 'Simultaneous Action Selection', 'Variable Player Powers']",Strategy Games,0
15954,Conquest of Paradise,6.14929,2007,1,4,90,90,90,12,2.4971,"['Ancient', 'Civilization', 'Exploration', 'Medieval', 'Nautical', 'Wargame']","['Area Majority / Influence', 'Dice Rolling', 'Events', 'Grid Movement', 'Hexagon Grid', 'Network and Route Building', 'Secret Unit Deployment', 'Simulation', 'Tile Placement']",Strategy Games,0
124052,Cinque Terre,6.14892,2013,2,5,60,60,60,13,2.3563,"['Farming', 'Transportation']","['Action Points', 'Pick-up and Deliver', 'Set Collection']",Family Games,0
6779,The Ark of the Covenant,6.14891,2003,2,5,30,30,30,8,1.9242,"['Ancient', 'City Building', 'Religious']","['Area Majority / Influence', 'Tile Placement']",Family Games,0
130,Iron Dragon,6.14857,1994,2,6,240,240,240,12,2.9392,"['Fantasy', 'Trains', 'Transportation']","['Crayon Rail System', 'Hexagon Grid', 'Multiple Maps', 'Network and Route Building', 'Pick-up and Deliver']",Strategy Games,0
281960,Kingdomino Duel,6.14697,2019,2,2,20,20,20,8,1.5,"['Dice', 'Medieval']","['Dice Rolling', 'End Game Bonuses', 'Paper-and-Pencil']",Family Games,4
104581,Panic on Wall Street!,6.14695,2011,3,11,30,30,30,8,1.6667,"['Economic', 'Negotiation', 'Real-time']","['Auction/Bidding', 'Commodity Speculation', 'Dice Rolling', 'Player Elimination', 'Stock Holding']",Party Games,0
314745,Now or Never,6.14674,2022,1,4,180,90,180,13,3.6667,"['City Building', 'Fantasy', 'Science Fiction']","['Action Drafting', 'Hand Management', 'Narrative Choice / Paragraph', 'Solo / Solitaire Game', 'Tile Placement', 'Variable Player Powers']",Strategy Games,0
152765,Thunderstone Advance: Worlds Collide,6.14667,2014,1,5,60,60,60,12,2.8,"['Card Game', 'Fantasy']","['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting']",Strategy Games,0
220775,Codenames: Disney – Family Edition,6.1466,2017,2,8,15,15,15,8,1.24,"['Card Game', 'Deduction', 'Movies / TV / Radio theme', 'Party Game', 'Word Game']","['Communication Limits', 'Memory', 'Pattern Recognition', 'Push Your Luck', 'Team-Based Game']",Family Games,2
349463,"Dungeons, Dice & Danger",6.14658,2022,1,4,60,45,60,12,1.9286,['Fantasy'],"['Dice Rolling', 'Paper-and-Pencil']",Family Games,0
166317,Time of Soccer,6.14632,2014,1,4,120,120,120,12,3.25,"['Economic', 'Sports']","['Dice Rolling', 'Set Collection', 'Simulation']",Strategy Games,0
54307,Chronicle,6.14627,2009,3,6,30,30,30,12,1.9596,"['Card Game', 'Fantasy']","['Action Retrieval', 'Set Collection', 'Take That', 'Trick-taking']",Family Games,0
207729,The Edge: Dawnfall,6.14625,2018,1,4,90,60,90,14,3.0606,"['Fantasy', 'Fighting', 'Miniatures', 'Science Fiction', 'Wargame']","['Area Majority / Influence', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,0
12005,Around the World in 80 Days,6.14617,2004,2,6,70,50,70,10,1.8079,"['Novel-based', 'Travel']","['Hand Management', 'Open Drafting', 'Point to Point Movement', 'Race']",Family Games,5
92190,Super Dungeon Explore,6.14586,2011,2,6,120,120,120,10,2.7333,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Action Points', 'Dice Rolling', 'Modular Board', 'Team-Based Game', 'Variable Phase Order', 'Variable Player Powers']",Strategy Games,0
203430,Fuji Flush,6.14565,2016,3,8,20,10,20,7,1.0556,"['Card Game', 'Number']","['Hand Management', 'Take That']",Family Games,2
180564,Carcassonne: Star Wars,6.14541,2015,2,5,35,35,35,7,1.6226,"['Movies / TV / Radio theme', 'Science Fiction']","['Dice Rolling', 'Tile Placement']",Family Games,0
1295,Pente,6.14536,1977,2,4,30,30,30,8,2.1029,['Abstract Strategy'],['Pattern Building'],Abstract Games,0
273910,Stars of Akarios,6.14536,2022,1,4,120,30,120,13,2.8333,"['Adventure', 'Miniatures', 'Science Fiction', 'Space Exploration']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Map Addition', 'Modular Board', 'Push Your Luck', 'Role Playing', 'Roles with Asymmetric Information', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,0
66171,Dragonheart,6.14501,2010,2,2,30,30,30,13,1.3553,"['Bluffing', 'Card Game', 'Fantasy', 'Fighting']",['Hand Management'],Family Games,2
320390,Kabuto Sumo,6.14499,2021,2,4,15,15,15,0,1.2333,"['Action / Dexterity', 'Animals', 'Fighting']","['Slide/Push', 'Variable Player Powers']",Family Games,3
212346,Shadows of Brimstone: Forbidden Fortress,6.14488,2018,1,4,120,120,120,12,3.5714,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']",Thematic Games,0
157958,DungeonQuest: Revised Edition,6.14435,2014,1,4,60,60,60,14,2.0135,"['Adventure', 'Exploration', 'Fantasy', 'Medieval']","['Area Movement', 'Dice Rolling', 'Network and Route Building', 'Open Drafting', 'Player Elimination', 'Push Your Luck', 'Rock-Paper-Scissors', 'Role Playing', 'Solo / Solitaire Game']",Thematic Games,0
306709,The Night Cage,6.14391,2021,1,5,60,40,60,14,2.0345,"['Horror', 'Maze']","['Cooperative Game', 'Grid Movement', 'Pieces as Map', 'Sudden Death Ending', 'Tile Placement']",Thematic Games,1
40237,Long Shot,6.14353,2009,3,8,60,60,60,10,1.7513,"['Animals', 'Racing', 'Sports']","['Betting and Bluffing', 'Dice Rolling', 'Hand Management']",Family Games,1
85036,20th Century,6.14353,2010,3,5,120,120,120,13,2.9857,"['City Building', 'Civilization', 'Economic', 'Environmental']","['Auction/Bidding', 'Memory', 'Point to Point Movement', 'Tile Placement']",Strategy Games,0
559,Metro,6.1435,1997,2,6,30,30,30,8,1.6865,['Trains'],"['Network and Route Building', 'Tile Placement']",Family Games,4
228959,Alubari: A Nice Cup of Tea,6.14341,2019,1,5,120,45,120,10,3.0426,"['Economic', 'Farming', 'Trains']","['Contracts', 'Turn Order: Claim Action', 'Worker Placement']",Strategy Games,0
66214,Samarkand: Routes to Riches,6.14303,2010,2,5,45,45,45,8,2.2621,"['Economic', 'Transportation']","['Hand Management', 'Network and Route Building', 'Open Drafting', 'Stock Holding']",Family Games,2
2570,Atlantic Star,6.14252,2001,2,6,60,60,60,10,2.1422,"['Card Game', 'Nautical', 'Transportation']","['Auction: Dutch', 'Set Collection']",Family Games,1
302336,Marvel Villainous: Infinite Power,6.14222,2020,2,4,80,40,80,12,2.6579,"['Card Game', 'Comic Book / Strip', 'Fantasy']","['Action Points', 'Hand Management', 'Variable Player Powers']",Strategy Games,0
229218,A Game of Thrones: Catan – Brotherhood of the Watch,6.14171,2017,3,4,75,60,75,14,2.5217,"['Civilization', 'Negotiation', 'Novel-based']","['Dice Rolling', 'Hand Management', 'Modular Board', 'Network and Route Building', 'Trading']",Strategy Games,0
112092,Shadowrift,6.14105,2012,1,6,120,45,120,14,2.7059,"['Card Game', 'Fantasy']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management']",Thematic Games,0
1563,Rise and Decline of the Third Reich,6.14044,1974,2,6,1440,1440,1440,14,4.3355,"['Negotiation', 'Political', 'Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",Wargames,2
21632,To Court the King,6.12573,2006,2,5,45,45,45,10,1.7313,"['Dice', 'Medieval']","['Dice Rolling', 'Open Drafting', 'Pattern Building', 'Re-rolling and Locking']",Family Games,5
634,River Dragons,6.1253,2000,2,6,30,30,30,8,1.7243,['Abstract Strategy'],"['Action Queue', 'Point to Point Movement', 'Simultaneous Action Selection']",Family Games,3
3570,Chicken Cha Cha Cha,6.12527,1997,2,4,20,15,20,4,1.1222,"['Animals', ""Children's Game"", 'Memory']",['Memory'],Children's Games,4
7,Cathedral,6.12476,1978,2,2,20,20,20,8,1.7872,"['Abstract Strategy', ""Children's Game"", 'City Building', 'Territory Building']","['Enclosure', 'Pattern Building', 'Pattern Recognition', 'Square Grid', 'Tile Placement']",Abstract Games,0
261393,Dungeon Universalis,6.12468,2019,1,6,180,60,180,12,4.3103,"['Adventure', 'Exploration', 'Fantasy', 'Miniatures']","['Action Points', 'Action Queue', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Open Drafting', 'Role Playing', 'Variable Player Powers']",Thematic Games,0
71882,Conquest of Planet Earth: The Space Alien Game,6.12451,2010,1,4,90,30,90,12,2.2264,"['Horror', 'Miniatures', 'Science Fiction']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Cooperative Game', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']",Thematic Games,0
205867,Bohnanza: The Duel,6.12421,2016,2,2,45,45,45,12,2.0488,"['Card Game', 'Farming']","['Hand Management', 'Pattern Building', 'Set Collection', 'Trading']",Family Games,1
17025,Poison,6.12414,2005,3,6,30,30,30,8,1.1954,['Card Game'],['Hand Management'],Family Games,5
67888,Lords of Scotland,6.12403,2010,2,5,35,35,35,12,1.9314,"['Card Game', 'Fighting', 'Medieval']",['Hand Management'],Family Games,0
25277,Richard III: The Wars of the Roses,6.12375,2009,2,2,120,120,120,12,2.6449,"['Civil War', 'Medieval', 'Wargame']","['Area Movement', 'Area-Impulse', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Secret Unit Deployment', 'Simultaneous Action Selection']",Wargames,2
128898,New Amsterdam,6.12374,2012,2,5,90,90,90,12,3.2308,"['Economic', 'Renaissance']","['Area Majority / Influence', 'Auction/Bidding', 'Auction: Once Around', 'Set Collection', 'Turn Order: Auction']",Strategy Games,2
191004,My First Stone Age,6.12292,2016,2,4,15,15,15,5,1.1207,"[""Children's Game"", 'Memory', 'Prehistoric']","['Memory', 'Set Collection']",Children's Games,11
